0,1
9/19/2016,5155.0804
9/20/2016,5747.8625
9/21/2016,5918.6443
9/22/2016,5443.359
9/23/2016,5966.6603
9/24/2016,5995.2836
9/25/2016,6227.8531
9/26/2016,5867.8083
9/27/2016,6199.3892
9/28/2016,6242.7931
9/29/2016,6382.9672
9/30/2016,6211.6467
10/1/2016,6435.5312
10/2/2016,6609.1126
10/3/2016,6480.4953
10/4/2016,6618.6976
10/5/2016,6594.0094
10/6/2016,6644.5921
10/7/2016,6417.1224
10/8/2016,6698.4587
10/9/2016,6812.7671
10/10/2016,6857.1214
10/11/2016,6937.1736
10/12/2016,6700.3711
10/13/2016,6965.8669
10/14/2016,7226.2037
10/15/2016,7301.6059
10/16/2016,7491.1701
10/17/2016,7121.9336
10/18/2016,7396.8799
10/19/2016,7431.3973
10/20/2016,7670.915
10/21/2016,7757.4499
10/22/2016,7767.7022
10/23/2016,7558.2757
10/24/2016,7712.7627
10/25/2016,7817.4541
10/26/2016,7897.5795
10/27/2016,7754.9282
10/28/2016,7447.6341
10/29/2016,5933.8419
10/30/2016,5768.4023
10/31/2016,6170.1936
11/1/2016,5264.4502
11/2/2016,4743.8178
11/3/2016,4528.1677
11/4/2016,4164.5726
11/5/2016,3926.9146
11/6/2016,3870.5255
11/7/2016,4601.8022
11/8/2016,5126.5784
11/9/2016,5000.396
11/10/2016,4596.517
11/11/2016,4470.7243
11/12/2016,4555.873
11/13/2016,4937.128
11/14/2016,5122.3997
11/15/2016,5155.4629
11/16/2016,5050.1138
11/17/2016,4838.0854
11/18/2016,5193.5489
11/19/2016,5480.2832
11/20/2016,5987.5706
11/21/2016,6324.9229
11/22/2016,5955.0846
11/23/2016,5908.0341
11/24/2016,5287.2911
11/25/2016,5301.8374
11/26/2016,5364.8074
11/27/2016,5348.1061
11/28/2016,5544.287
11/29/2016,5456.127
11/30/2016,5209.9548
12/1/2016,5268.3704
12/2/2016,5341.6121
12/3/2016,5614.5189
12/4/2016,5551.9253
12/5/2016,5409.3217
12/6/2016,5367.7479
12/7/2016,5496.8057
12/8/2016,5783.3873
12/9/2016,5914.8346
12/10/2016,6040.1544
12/11/2016,6204.02
12/12/2016,5975.0517
12/13/2016,6168.728
12/14/2016,6132.4685
12/15/2016,6097.3583
12/16/2016,6290.8766
12/17/2016,6370.3847
12/18/2016,6594.1816
12/19/2016,6588.4056
12/20/2016,6748.3212
12/21/2016,6696.8063
12/22/2016,6475.333
12/23/2016,6022.6423
12/24/2016,5671.6635
12/25/2016,5939.9539
12/26/2016,6147.6001
12/27/2016,5943.6228
12/28/2016,5906.9011
12/29/2016,5885.5378
12/30/2016,5892.7281
12/31/2016,5957.5536
1/1/2017,5962.5576
1/2/2017,5979.936
1/3/2017,5984.9265
1/4/2017,6603.4409
1/5/2017,6748.8433
1/6/2017,6783.5835
1/7/2017,7025.7055
1/8/2017,7052.8143
1/9/2017,7281.103
1/10/2017,7283.0151
1/11/2017,7356.4905
1/12/2017,7432.253
1/13/2017,7568.8324
1/14/2017,7587.9426
1/15/2017,7741.9086
1/16/2017,7735.3142
1/17/2017,7657.6882
1/18/2017,7592.5237
1/19/2017,8114.4421
1/20/2017,7838.6452
1/21/2017,8044.0736
1/22/2017,8083.9775
1/23/2017,8232.8818
1/24/2017,8124.3364
1/25/2017,8145.8979
1/26/2017,8367.5758
1/27/2017,8244.2883
1/28/2017,8279.3794
1/29/2017,8111.2062
1/30/2017,8348.0885
1/31/2017,8339.12
2/1/2017,8226.0029
2/2/2017,8407.2648
2/3/2017,8271.9789
2/4/2017,8427.7058
2/5/2017,8773.2937
2/6/2017,8877.6557
2/7/2017,8865.7805
2/8/2017,8981.8497
2/9/2017,8947.4759
2/10/2017,9217.8017
2/11/2017,9275.2906
2/12/2017,9392.2664
2/13/2017,9522.8756
2/14/2017,9629.3742
2/15/2017,9674.344
2/16/2017,9633.6869
2/17/2017,9813.818
2/18/2017,9910.4307
2/19/2017,10076.9868
2/20/2017,10118.1204
2/21/2017,10342.9777
2/22/2017,10225.688
2/23/2017,10249.8892
2/24/2017,10300.807
2/25/2017,10613.2667
2/26/2017,11038.1733
2/27/2017,11078.6475
2/28/2017,11579.116
3/1/2017,11193.1403
3/2/2017,11369.6535
3/3/2017,11791.9899
3/4/2017,11641.3951
3/5/2017,12169.6377
3/6/2017,12202.0077
3/7/2017,12126.1529
3/8/2017,12566.0974
3/9/2017,12593.1903
3/10/2017,12622.6645
3/11/2017,12870.7578
3/12/2017,12911.1921
3/13/2017,13434.1504
3/14/2017,13255.2329
3/15/2017,13628.7396
3/16/2017,13794.9629
3/17/2017,14518.7852
3/18/2017,14696.5419
3/19/2017,13915.1809
3/20/2017,14863.3155
3/21/2017,14561.0448
3/22/2017,14914.7357
3/23/2017,15425.4361
3/24/2017,15334.1063
3/25/2017,15439.4585
3/26/2017,16219.4936
3/27/2017,16894.3097
3/28/2017,16458.957
3/29/2017,17141.823
3/30/2017,17183.9723
3/31/2017,17643.5302
4/1/2017,17342.0731
4/2/2017,17320.8014
4/3/2017,16564.8723
4/4/2017,17593.0096
4/5/2017,18094.6996
4/6/2017,17967.3505
4/7/2017,18253.0325
4/8/2017,18340.2159
4/9/2017,18009.4232
4/10/2017,18072.1973
4/11/2017,18671.3934
4/12/2017,18555.8787
4/13/2017,18205.074
4/14/2017,19833.812
4/15/2017,19260.1407
4/16/2017,19591.7831
4/17/2017,19889.9768
4/18/2017,20302.3049
4/19/2017,20078.8856
4/20/2017,20288.8866
4/21/2017,20805.2888
4/22/2017,20900.958
4/23/2017,21389.0055
4/24/2017,20664.8066
